2016-07-11 00:40;20.437;20.4365;20.432;20.432
2016-07-11 00:41;20.4415;20.436;20.4365;20.4335
2016-07-11 00:42;20.4335;20.4315;20.4335;20.431
2016-07-11 00:43;20.436;20.436;20.4335;20.431
2016-07-11 00:44;20.424;20.423;20.423;20.423
2016-07-11 00:45;20.439;20.439;20.424;20.424
2016-07-11 00:46;20.462;20.457;20.44;20.44
2016-07-11 00:47;20.472;20.463;20.462;20.4605
2016-07-11 00:48;20.4665;20.464;20.4655;20.452
2016-07-11 00:49;20.472;20.467;20.462;20.4615
2016-07-11 00:50;20.464;20.46;20.464;20.46
2016-07-11 00:51;20.4665;20.4665;20.4615;20.4615
2016-07-11 00:52;20.4735;20.4735;20.4735;20.4735
2016-07-11 00:53;20.4905;20.4885;20.468;20.468
2016-07-11 00:54;20.4935;20.483;20.4835;20.4785
2016-07-11 00:55;20.498;20.49;20.4855;20.484
2016-07-11 00:56;20.494;20.493;20.488;20.488
2016-07-11 00:57;20.491;20.4902;20.491;20.4902
2016-07-11 00:59;20.495;20.49;20.493;20.49
2016-07-11 01:00;20.49;20.49;20.49;20.488
2016-07-11 01:03;20.49;20.49;20.488;20.488
2016-07-11 01:04;20.498;20.495;20.4965;20.495
2016-07-11 01:05;20.495;20.495;20.4925;20.4925
2016-07-11 01:06;20.4985;20.4985;20.4975;20.4935
2016-07-11 01:07;20.495;20.4925;20.4935;20.4915
2016-07-11 01:08;20.4965;20.4885;20.4935;20.4865
2016-07-11 01:09;20.49;20.49;20.4865;20.4865
2016-07-11 01:10;20.49;20.4865;20.49;20.4865
2016-07-11 01:11;20.4865;20.4825;20.4865;20.4815
2016-07-11 01:13;20.4875;20.4875;20.4825;20.4825
2016-07-11 01:14;20.492;20.487;20.492;20.487
2016-07-11 01:15;20.503;20.5;20.493;20.493
2016-07-11 01:16;20.503;20.498;20.503;20.498
2016-07-11 01:17;20.4915;20.4915;20.4915;20.4915
2016-07-11 01:19;20.487;20.487;20.487;20.487
2016-07-11 01:21;20.477;20.477;20.477;20.4745
2016-07-11 01:22;20.472;20.467;20.472;20.462
2016-07-11 01:23;20.4745;20.466;20.467;20.466
2016-07-11 01:24;20.4695;20.4595;20.462;20.4545
2016-07-11 01:25;20.4545;20.4545;20.452;20.452
2016-07-11 01:26;20.467;20.467;20.457;20.457
2016-07-11 01:27;20.482;20.482;20.4705;20.4705
2016-07-11 01:28;20.5045;20.5045;20.477;20.477
2016-07-11 01:29;20.507;20.5045;20.5025;20.4975
2016-07-11 01:30;20.4973;20.4922;20.4973;20.4922
2016-07-11 01:31;20.4975;20.4943;20.494;20.4898
2016-07-11 01:32;20.4925;20.479;20.49;20.479
2016-07-11 01:33;20.484;20.4825;20.474;20.474
2016-07-11 01:34;20.476;20.471;20.474;20.471
2016-07-11 01:36;20.491;20.489;20.471;20.471
2016-07-11 01:37;20.491;20.491;20.489;20.483
2016-07-11 01:38;20.489;20.489;20.486;20.486
2016-07-11 01:42;20.474;20.469;20.474;20.469
2016-07-11 01:43;20.4685;20.4685;20.4685;20.4685
2016-07-11 01:44;20.474;20.474;20.474;20.474
2016-07-11 01:45;20.474;20.464;20.474;20.464
2016-07-11 01:46;20.4725;20.4725;20.464;20.464
2016-07-11 01:48;20.471;20.469;20.464;20.461
2016-07-11 01:49;20.469;20.469;20.466;20.464
2016-07-11 01:50;20.474;20.471;20.466;20.464
2016-07-11 01:51;20.471;20.469;20.469;20.464
2016-07-11 01:52;20.474;20.471;20.474;20.471
2016-07-11 01:53;20.474;20.464;20.474;20.464
2016-07-11 01:54;20.469;20.4688;20.466;20.466
2016-07-11 01:56;20.474;20.474;20.474;20.474
2016-07-11 01:57;20.474;20.474;20.474;20.474
2016-07-11 01:58;20.474;20.471;20.471;20.466
2016-07-11 01:59;20.474;20.474;20.471;20.471
2016-07-11 02:00;20.479;20.4787;20.474;20.469
2016-07-11 02:01;20.491;20.489;20.484;20.484
2016-07-11 02:02;20.4915;20.4835;20.4785;20.4785
2016-07-11 02:03;20.4835;20.463;20.4785;20.463
2016-07-11 02:04;20.4765;20.4585;20.4635;20.4585
2016-07-11 02:05;20.4715;20.471;20.4585;20.4515
2016-07-11 02:06;20.468;20.4585;20.468;20.4515
2016-07-11 02:07;20.4735;20.4735;20.4585;20.4485
2016-07-11 02:08;20.465;20.4555;20.465;20.4555
2016-07-11 02:09;20.461;20.444;20.454;20.444
2016-07-11 02:10;20.454;20.451;20.449;20.444
2016-07-11 02:11;20.45;20.4375;20.45;20.4375
2016-07-11 02:12;20.4423;20.371;20.4423;20.371
2016-07-11 02:13;20.401;20.401;20.376;20.376
2016-07-11 02:14;20.404;20.389;20.404;20.384
2016-07-11 02:15;20.394;20.389;20.384;20.384
2016-07-11 02:16;20.393;20.386;20.39;20.384
2016-07-11 02:17;20.391;20.391;20.388;20.385
2016-07-11 02:18;20.396;20.396;20.391;20.391
2016-07-11 02:19;20.399;20.384;20.391;20.384
2016-07-11 02:20;20.395;20.391;20.393;20.386
2016-07-11 02:21;20.3985;20.394;20.3975;20.3935
2016-07-11 02:22;20.394;20.389;20.389;20.389
2016-07-11 02:23;20.394;20.394;20.391;20.391
2016-07-11 02:24;20.391;20.389;20.3905;20.389
2016-07-11 02:25;20.3985;20.394;20.394;20.389
2016-07-11 02:26;20.388;20.3865;20.388;20.384
2016-07-11 02:27;20.386;20.3815;20.386;20.3815
2016-07-11 02:28;20.3915;20.3915;20.3815;20.3815
2016-07-11 02:29;20.389;20.3833;20.389;20.3815
2016-07-11 02:30;20.383;20.378;20.383;20.3755
2016-07-11 02:31;20.3805;20.376;20.3805;20.374
2016-07-11 02:32;20.374;20.374;20.374;20.374
2016-07-11 02:33;20.3735;20.359;20.3735;20.359
2016-07-11 02:34;20.3732;20.3712;20.362;20.362
2016-07-11 02:35;20.384;20.384;20.369;20.369
2016-07-11 02:36;20.396;20.384;20.3835;20.3835
2016-07-11 02:37;20.4183;20.4183;20.3865;20.3835
2016-07-11 02:38;20.45;20.44;20.4135;20.406
2016-07-11 02:39;20.469;20.4655;20.44;20.44
2016-07-11 02:40;20.467;20.4255;20.463;20.4255
2016-07-11 02:41;20.43;20.426;20.4175;20.4153
2016-07-11 02:42;20.434;20.429;20.4237;20.4237
2016-07-11 02:43;20.4458;20.436;20.429;20.429
2016-07-11 02:44;20.4297;20.4157;20.4297;20.4055
2016-07-11 02:45;20.4135;20.4125;20.409;20.4035
2016-07-11 02:46;20.4228;20.4207;20.409;20.409
2016-07-11 02:47;20.4245;20.423;20.4207;20.4207
2016-07-11 02:48;20.4237;20.4205;20.423;20.419
2016-07-11 02:49;20.426;20.421;20.426;20.419
2016-07-11 02:50;20.423;20.42;20.419;20.418
2016-07-11 02:51;20.418;20.415;20.418;20.415
2016-07-11 02:52;20.418;20.413;20.415;20.413
2016-07-11 02:53;20.418;20.406;20.415;20.402
2016-07-11 02:54;20.418;20.413;20.407;20.403
2016-07-11 02:55;20.418;20.406;20.418;20.4015
2016-07-11 02:56;20.4065;20.3945;20.406;20.3945
2016-07-11 02:57;20.397;20.3935;20.3945;20.392
2016-07-11 02:59;20.3963;20.386;20.3963;20.386
2016-07-11 03:00;20.3895;20.291;20.3845;20.2885
2016-07-11 03:01;20.389;20.3665;20.289;20.289
2016-07-11 03:02;20.4475;20.4185;20.371;20.371
2016-07-11 03:03;20.424;20.4;20.4155;20.3805
2016-07-11 03:04;20.405;20.3915;20.395;20.38
2016-07-11 03:05;20.4185;20.3955;20.389;20.389
2016-07-11 03:06;20.4185;20.4065;20.398;20.398
2016-07-11 03:07;20.463;20.4605;20.4065;20.3935
2016-07-11 03:08;20.5108;20.508;20.471;20.4685
2016-07-11 03:09;20.5742;20.5715;20.508;20.508
2016-07-11 03:10;20.588;20.521;20.5735;20.516
2016-07-11 03:11;20.5275;20.4975;20.5235;20.491
2016-07-11 03:12;20.52;20.52;20.503;20.501
2016-07-11 03:13;20.527;20.5165;20.527;20.5115
2016-07-11 03:14;20.5165;20.502;20.514;20.502
2016-07-11 03:15;20.502;20.5015;20.494;20.477
2016-07-11 03:16;20.507;20.5045;20.5068;20.502
2016-07-11 03:17;20.5245;20.508;20.507;20.507
2016-07-11 03:18;20.5105;20.5105;20.503;20.4935
2016-07-11 03:19;20.532;20.532;20.5155;20.5105
2016-07-11 03:20;20.5445;20.5395;20.542;20.512
2016-07-11 03:21;20.542;20.512;20.5395;20.5095
2016-07-11 03:22;20.512;20.4915;20.512;20.4895
2016-07-11 03:23;20.494;20.492;20.494;20.486
2016-07-11 03:24;20.4895;20.4795;20.4895;20.4745
2016-07-11 03:25;20.509;20.499;20.4895;20.48
2016-07-11 03:26;20.5215;20.5055;20.504;20.501
2016-07-11 03:27;20.503;20.4925;20.497;20.4805
2016-07-11 03:28;20.509;20.4763;20.496;20.4763
2016-07-11 03:29;20.488;20.481;20.476;20.4755
2016-07-11 03:30;20.5105;20.5025;20.481;20.481
2016-07-11 03:31;20.5155;20.5155;20.511;20.501
2016-07-11 03:32;20.526;20.5132;20.5168;20.5005
2016-07-11 03:33;20.5275;20.506;20.512;20.5045
2016-07-11 03:34;20.5055;20.4945;20.5055;20.4855
2016-07-11 03:35;20.5245;20.5145;20.496;20.4945
2016-07-11 03:36;20.536;20.533;20.513;20.513
2016-07-11 03:37;20.573;20.568;20.538;20.538
2016-07-11 03:38;20.5845;20.5815;20.573;20.573
2016-07-11 03:39;20.578;20.5425;20.578;20.518
2016-07-11 03:40;20.549;20.544;20.544;20.5305
2016-07-11 03:41;20.5592;20.5538;20.5415;20.5245
2016-07-11 03:42;20.5545;20.5385;20.5545;20.5385
2016-07-11 03:43;20.5572;20.5508;20.5365;20.5365
2016-07-11 03:44;20.5737;20.5737;20.548;20.5445
2016-07-11 03:45;20.5693;20.5633;20.5693;20.5585
2016-07-11 03:46;20.5953;20.5905;20.5688;20.5688
2016-07-11 03:47;20.6175;20.6175;20.5885;20.5835
2016-07-11 03:48;20.623;20.608;20.623;20.6005
2016-07-11 03:49;20.6225;20.6178;20.603;20.603
2016-07-11 03:50;20.661;20.654;20.6275;20.6275
2016-07-11 03:51;20.6585;20.646;20.655;20.616
2016-07-11 03:52;20.6555;20.6545;20.6475;20.6333
2016-07-11 03:53;20.6515;20.638;20.6515;20.638
2016-07-11 03:54;20.6395;20.6115;20.638;20.6115
2016-07-11 03:55;20.6245;20.603;20.611;20.593
2016-07-11 03:56;20.628;20.6265;20.598;20.598
2016-07-11 03:57;20.6205;20.6135;20.6205;20.603
2016-07-11 03:58;20.621;20.5815;20.6115;20.5815
2016-07-11 03:59;20.6015;20.6015;20.5885;20.584
2016-07-11 04:00;20.604;20.584;20.5985;20.579
2016-07-11 04:01;20.5925;20.5925;20.5885;20.584
2016-07-11 04:02;20.5975;20.5975;20.5845;20.5845
2016-07-11 04:03;20.5975;20.5895;20.5945;20.5895
2016-07-11 04:04;20.5955;20.5905;20.5925;20.5855
2016-07-11 04:05;20.595;20.595;20.588;20.5855
2016-07-11 04:06;20.5905;20.5905;20.5905;20.5885
2016-07-11 04:07;20.5943;20.5928;20.5932;20.59
2016-07-11 04:08;20.61;20.6047;20.5938;20.5938
2016-07-11 04:09;20.6095;20.6065;20.5995;20.5945
2016-07-11 04:10;20.611;20.6065;20.6045;20.6045
2016-07-11 04:11;20.6065;20.595;20.6065;20.593
2016-07-11 04:12;20.605;20.605;20.5925;20.5925
2016-07-11 04:13;20.61;20.6025;20.605;20.6025
2016-07-11 04:14;20.604;20.6035;20.604;20.5995
2016-07-11 04:15;20.6045;20.5995;20.6045;20.5995
2016-07-11 04:16;20.6005;20.5895;20.6005;20.5895
2016-07-11 04:17;20.593;20.5865;20.5895;20.5795
2016-07-11 04:18;20.5895;20.5895;20.5885;20.5845
2016-07-11 04:19;20.5845;20.5795;20.5845;20.5795
2016-07-11 04:20;20.5795;20.5745;20.5745;20.5745
2016-07-11 04:21;20.5795;20.571;20.5745;20.571
2016-07-11 04:22;20.5795;20.574;20.5757;20.5705
2016-07-11 04:23;20.5795;20.5733;20.5793;20.5725
2016-07-11 04:24;20.5772;20.573;20.573;20.5715
2016-07-11 04:25;20.574;20.574;20.574;20.574
2016-07-11 04:26;20.587;20.5842;20.5785;20.574
2016-07-11 04:27;20.592;20.589;20.587;20.584
2016-07-11 04:28;20.594;20.589;20.594;20.589
2016-07-11 04:30;20.594;20.5832;20.589;20.583
2016-07-11 04:31;20.634;20.626;20.583;20.583
2016-07-11 04:32;20.6585;20.6585;20.6288;20.6242
2016-07-11 04:33;20.6635;20.648;20.653;20.646
2016-07-11 04:34;20.683;20.6645;20.668;20.644
2016-07-11 04:35;20.6685;20.6435;20.664;20.6435
2016-07-11 04:36;20.674;20.674;20.6485;20.641
2016-07-11 04:37;20.674;20.6655;20.674;20.6635
2016-07-11 04:38;20.671;20.6632;20.6655;20.663
2016-07-11 04:39;20.673;20.66;20.668;20.641
2016-07-11 04:40;20.6585;20.631;20.6585;20.628
2016-07-11 04:41;20.6262;20.623;20.626;20.6152
2016-07-11 04:42;20.621;20.62;20.617;20.6105
2016-07-11 04:43;20.625;20.613;20.622;20.613
2016-07-11 04:44;20.618;20.613;20.616;20.613
2016-07-11 04:45;20.6345;20.6295;20.618;20.613
2016-07-11 04:46;20.6395;20.6365;20.6315;20.6315
2016-07-11 04:47;20.6328;20.631;20.6315;20.6245
2016-07-11 04:48;20.639;20.639;20.632;20.632
2016-07-11 04:49;20.636;20.636;20.636;20.633
2016-07-11 04:50;20.656;20.656;20.638;20.638
2016-07-11 04:51;20.6532;20.6375;20.6532;20.6325
2016-07-11 04:52;20.6325;20.616;20.6275;20.6125
2016-07-11 04:53;20.6225;20.618;20.618;20.6175
2016-07-11 04:54;20.638;20.628;20.6175;20.6175
2016-07-11 04:55;20.6315;20.6255;20.618;20.618
2016-07-11 04:56;20.638;20.633;20.6255;20.623
2016-07-11 04:57;20.6438;20.6418;20.6355;20.633
2016-07-11 04:58;20.639;20.6355;20.639;20.6355
2016-07-11 04:59;20.638;20.638;20.6355;20.633
2016-07-11 05:00;20.638;20.638;20.6355;20.633
2016-07-11 05:01;20.638;20.6355;20.6355;20.633
2016-07-11 05:02;20.648;20.6455;20.638;20.6355
2016-07-11 05:03;20.6585;20.6505;20.6405;20.6405
2016-07-11 05:04;20.658;20.653;20.658;20.6505
2016-07-11 05:05;20.653;20.6505;20.6505;20.648
2016-07-11 05:07;20.6665;20.6615;20.654;20.654
2016-07-11 05:08;20.664;20.659;20.664;20.6485
2016-07-11 05:09;20.659;20.656;20.656;20.651
2016-07-11 05:10;20.659;20.6575;20.656;20.639
2016-07-11 05:11;20.656;20.651;20.656;20.644
2016-07-11 05:12;20.651;20.646;20.649;20.646
2016-07-11 05:13;20.651;20.6457;20.651;20.6457
2016-07-11 05:14;20.639;20.624;20.639;20.624
2016-07-11 05:15;20.626;20.615;20.621;20.615
2016-07-11 05:16;20.618;20.613;20.618;20.598
2016-07-11 05:17;20.633;20.6275;20.613;20.61
2016-07-11 05:18;20.638;20.634;20.6375;20.633
2016-07-11 05:19;20.638;20.635;20.63;20.63
2016-07-11 05:21;20.633;20.63;20.63;20.623
2016-07-11 05:22;20.628;20.628;20.625;20.623
2016-07-11 05:23;20.638;20.635;20.628;20.628
2016-07-11 05:24;20.638;20.628;20.635;20.628
2016-07-11 05:25;20.638;20.633;20.628;20.628
2016-07-11 05:26;20.64;20.63;20.633;20.63
2016-07-11 05:27;20.635;20.63;20.633;20.628
2016-07-11 05:28;20.648;20.6365;20.634;20.633
2016-07-11 05:29;20.663;20.658;20.6415;20.637
2016-07-11 05:30;20.653;20.65;20.653;20.65
2016-07-11 05:31;20.658;20.655;20.658;20.655
2016-07-11 05:32;20.6575;20.6475;20.6575;20.6425
2016-07-11 05:33;20.6425;20.621;20.6425;20.6175
2016-07-11 05:34;20.6195;20.6075;20.6195;20.6075
2016-07-11 05:35;20.6125;20.6075;20.6095;20.6075
2016-07-11 05:36;20.6125;20.6025;20.6075;20.6025
2016-07-11 05:37;20.6025;20.5995;20.6025;20.5925
2016-07-11 05:38;20.6195;20.6175;20.6075;20.6075
2016-07-11 05:39;20.6195;20.6195;20.6195;20.6175
2016-07-11 05:40;20.6245;20.6245;20.6245;20.6225
2016-07-11 05:41;20.6225;20.6175;20.6225;20.6175
2016-07-11 05:42;20.6175;20.5975;20.6175;20.5975
2016-07-11 05:43;20.606;20.606;20.6025;20.5995
2016-07-11 05:45;20.6045;20.5995;20.6045;20.5995
2016-07-11 05:46;20.5975;20.5925;20.5975;20.5925
2016-07-11 05:47;20.5995;20.5995;20.5975;20.5925
2016-07-11 05:48;20.6045;20.6045;20.6025;20.6025
2016-07-11 05:49;20.604;20.602;20.5995;20.5995
2016-07-11 05:50;20.597;20.597;20.5945;20.5945
2016-07-11 05:51;20.5945;20.5945;20.5945;20.592
2016-07-11 05:52;20.6045;20.5945;20.5945;20.592
2016-07-11 05:53;20.5995;20.5953;20.5985;20.592
2016-07-11 05:54;20.597;20.597;20.5945;20.5945
2016-07-11 05:55;20.607;20.6045;20.597;20.597
2016-07-11 05:56;20.607;20.6045;20.6045;20.602
2016-07-11 05:58;20.602;20.602;20.5945;20.5945
2016-07-11 06:01;20.607;20.607;20.607;20.607
2016-07-11 06:02;20.607;20.602;20.607;20.602
2016-07-11 06:03;20.607;20.6045;20.6045;20.602
2016-07-11 06:04;20.597;20.5945;20.597;20.5945
2016-07-11 06:05;20.5895;20.5895;20.5877;20.5877
2016-07-11 06:06;20.5895;20.5895;20.5895;20.5895
2016-07-11 06:07;20.5945;20.5945;20.5895;20.587
2016-07-11 06:08;20.597;20.5945;20.597;20.5895
2016-07-11 06:09;20.5945;20.593;20.5945;20.592
2016-07-11 06:10;20.5895;20.577;20.5895;20.577
2016-07-11 06:11;20.5795;20.567;20.577;20.567
2016-07-11 06:12;20.572;20.572;20.572;20.572
2016-07-11 06:13;20.5775;20.5735;20.5745;20.5735
2016-07-11 06:14;20.5745;20.5745;20.5725;20.5725
2016-07-11 06:15;20.5725;20.5587;20.571;20.5587
2016-07-11 06:16;20.5625;20.5625;20.5575;20.5575
2016-07-11 06:17;20.5725;20.5725;20.5675;20.5675
2016-07-11 06:18;20.5775;20.5748;20.5745;20.5745
2016-07-11 06:19;20.582;20.582;20.5775;20.5725
2016-07-11 06:20;20.586;20.5855;20.586;20.5855
2016-07-11 06:21;20.5825;20.5825;20.5825;20.5825
2016-07-11 06:22;20.58;20.5765;20.5775;20.5765
2016-07-11 06:23;20.5735;20.5715;20.5735;20.5715
2016-07-11 06:24;20.5745;20.5745;20.574;20.574
2016-07-11 06:25;20.5745;20.5745;20.5745;20.5735
2016-07-11 06:26;20.5725;20.5725;20.5725;20.5725
2016-07-11 06:28;20.58;20.5725;20.58;20.5725
2016-07-11 06:29;20.58;20.5775;20.5725;20.5725
2016-07-11 06:30;20.575;20.565;20.575;20.5625
2016-07-11 06:31;20.565;20.556;20.565;20.555
2016-07-11 06:32;20.5575;20.55;20.5575;20.5475
2016-07-11 06:33;20.5525;20.5475;20.55;20.5475
2016-07-11 06:34;20.555;20.5525;20.5525;20.5525
2016-07-11 06:35;20.552;20.5495;20.552;20.5445
2016-07-11 06:36;20.5495;20.5495;20.547;20.547
2016-07-11 06:37;20.5495;20.5495;20.5495;20.547
2016-07-11 06:38;20.552;20.5495;20.5495;20.5495
2016-07-11 06:39;20.557;20.5545;20.557;20.5545
2016-07-11 06:40;20.5575;20.5575;20.5572;20.557
2016-07-11 06:41;20.557;20.5525;20.557;20.5525
2016-07-11 06:42;20.5595;20.5595;20.5525;20.5525
2016-07-11 06:43;20.5645;20.5628;20.5625;20.5625
2016-07-11 06:44;20.5645;20.5625;20.5595;20.5595
2016-07-11 06:45;20.5727;20.5725;20.565;20.565
2016-07-11 06:46;20.5718;20.5645;20.5718;20.5625
2016-07-11 06:47;20.565;20.5645;20.565;20.5645
2016-07-11 06:48;20.5695;20.5695;20.5695;20.5675
2016-07-11 06:49;20.5673;20.5673;20.5645;20.5645
2016-07-11 06:50;20.5635;20.5635;20.5635;20.5635
2016-07-11 06:51;20.5622;20.5622;20.5622;20.5622
2016-07-11 06:52;20.5645;20.5595;20.5625;20.5575
2016-07-11 06:53;20.5645;20.5595;20.5645;20.5575
2016-07-11 06:54;20.5575;20.5575;20.5525;20.5525
2016-07-11 06:55;20.5575;20.551;20.5575;20.551
2016-07-11 06:56;20.5575;20.5575;20.551;20.551
2016-07-11 06:57;20.5575;20.5512;20.5575;20.5512
2016-07-11 06:58;20.578;20.5745;20.5525;20.5525
2016-07-11 06:59;20.5775;20.5645;20.5775;20.5625
2016-07-11 07:01;20.555;20.555;20.555;20.5525
2016-07-11 07:02;20.555;20.55;20.555;20.549
2016-07-11 07:03;20.555;20.555;20.5523;20.5523
2016-07-11 07:04;20.555;20.549;20.555;20.549
2016-07-11 07:05;20.5525;20.5422;20.5475;20.5375
2016-07-11 07:06;20.5425;20.5325;20.54;20.5325
2016-07-11 07:07;20.53;20.5225;20.53;20.5175
2016-07-11 07:08;20.527;20.5068;20.527;20.5068
2016-07-11 07:09;20.517;20.5158;20.5075;20.5053
2016-07-11 07:10;20.5222;20.514;20.5207;20.5108
2016-07-11 07:11;20.5175;20.513;20.513;20.511
2016-07-11 07:12;20.5303;20.527;20.5158;20.5158
2016-07-11 07:13;20.5385;20.5358;20.5222;20.5222
2016-07-11 07:14;20.545;20.536;20.5383;20.536
2016-07-11 07:15;20.54;20.5363;20.538;20.5347
2016-07-11 07:16;20.5353;20.5313;20.535;20.53
2016-07-11 07:17;20.531;20.525;20.531;20.525
2016-07-11 07:18;20.53;20.5217;20.525;20.5195
2016-07-11 07:19;20.5305;20.525;20.5213;20.5205
2016-07-11 07:20;20.5265;20.5255;20.525;20.525
2016-07-11 07:21;20.5315;20.5307;20.5225;20.5225
2016-07-11 07:22;20.5358;20.53;20.533;20.53
2016-07-11 07:23;20.5365;20.53;20.5355;20.53
2016-07-11 07:24;20.5313;20.531;20.531;20.53
2016-07-11 07:25;20.536;20.5317;20.5318;20.5315
2016-07-11 07:26;20.5318;20.5315;20.5318;20.5315
2016-07-11 07:27;20.5355;20.5318;20.5355;20.5305
2016-07-11 07:28;20.5318;20.5245;20.5318;20.5205
2016-07-11 07:29;20.5305;20.5305;20.5263;20.5255
2016-07-11 07:30;20.5568;20.5395;20.525;20.525
2016-07-11 07:31;20.5697;20.5615;20.5453;20.536
2016-07-11 07:32;20.567;20.5667;20.563;20.5613
2016-07-11 07:33;20.5663;20.5568;20.5643;20.55
2016-07-11 07:34;20.561;20.561;20.56;20.5463
2016-07-11 07:35;20.5748;20.572;20.5568;20.5568
2016-07-11 07:36;20.5733;20.5665;20.5727;20.563
2016-07-11 07:37;20.5748;20.5628;20.5675;20.558
2016-07-11 07:38;20.569;20.5465;20.5665;20.5465
2016-07-11 07:39;20.5465;20.5425;20.5442;20.5377
2016-07-11 07:40;20.553;20.5377;20.5427;20.5367
2016-07-11 07:41;20.544;20.538;20.5375;20.5315
2016-07-11 07:42;20.5493;20.5493;20.5415;20.5365
2016-07-11 07:43;20.548;20.5375;20.548;20.5333
2016-07-11 07:44;20.5475;20.5427;20.5395;20.5375
2016-07-11 07:45;20.5475;20.5475;20.5423;20.5423
2016-07-11 07:46;20.549;20.5472;20.5485;20.5467
2016-07-11 07:47;20.5467;20.5078;20.5467;20.5078
2016-07-11 07:48;20.51;20.462;20.509;20.456
2016-07-11 07:49;20.476;20.4485;20.4617;20.4378
2016-07-11 07:50;20.467;20.4445;20.4495;20.442
2016-07-11 07:51;20.443;20.4315;20.443;20.4168
2016-07-11 07:52;20.4415;20.44;20.4265;20.422
2016-07-11 07:53;20.4415;20.4322;20.439;20.432
2016-07-11 07:54;20.4365;20.4285;20.4335;20.4222
2016-07-11 07:55;20.4363;20.3963;20.431;20.396
2016-07-11 07:56;20.4012;20.376;20.401;20.3712
2016-07-11 07:57;20.388;20.386;20.3727;20.3612
2016-07-11 07:58;20.411;20.3835;20.386;20.3813
2016-07-11 07:59;20.386;20.381;20.386;20.3625
2016-07-11 08:00;20.365;20.3353;20.3625;20.32
2016-07-11 08:01;20.3552;20.35;20.3353;20.3302
2016-07-11 08:02;20.375;20.367;20.355;20.355
2016-07-11 08:03;20.41;20.4005;20.3682;20.3635
2016-07-11 08:04;20.399;20.39;20.3983;20.3895
2016-07-11 08:05;20.3995;20.3897;20.394;20.389
2016-07-11 08:06;20.414;20.414;20.3915;20.3897
2016-07-11 08:07;20.426;20.4215;20.4187;20.4145
2016-07-11 08:08;20.4393;20.4315;20.4198;20.4145
2016-07-11 08:09;20.4443;20.4315;20.4295;20.424
2016-07-11 08:10;20.4492;20.4415;20.4295;20.4295
2016-07-11 08:11;20.44;20.426;20.4398;20.426
2016-07-11 08:12;20.4245;20.4143;20.424;20.4143
2016-07-11 08:13;20.4243;20.4093;20.4162;20.404
2016-07-11 08:14;20.4195;20.4195;20.4093;20.409
2016-07-11 08:15;20.4243;20.4148;20.424;20.4145
2016-07-11 08:16;20.4165;20.4115;20.4165;20.409
2016-07-11 08:17;20.4128;20.4128;20.4105;20.3995
2016-07-11 08:18;20.4222;20.4195;20.415;20.4112
2016-07-11 08:19;20.4247;20.4205;20.421;20.4195
2016-07-11 08:20;20.4245;20.424;20.4207;20.4143
2016-07-11 08:21;20.4315;20.4292;20.4245;20.4215
2016-07-11 08:22;20.4315;20.4215;20.429;20.4195
2016-07-11 08:23;20.425;20.419;20.422;20.4153
